n_modules,topology,link_noise,cgcs,z,shared_profile,collapse_residual,abs_residual
16,modular_clustered,0.325,0.0,6.396082110112696,0.0016653019839507621,-0.0016653019839507621,0.0016653019839507621
16,modular_clustered,0.33,0.0,6.538217268115201,0.001444974957445,-0.001444974957445,0.001444974957445
16,modular_clustered,0.335,0.0,6.680352426117705,0.0012537615901744292,-0.0012537615901744292,0.0012537615901744292
16,modular_clustered,0.34,0.0,6.82248758412021,0.001087823900147944,-0.001087823900147944,0.001087823900147944
16,modular_clustered,0.34500000000000003,0.0,6.964622742122714,0.000943827619054205,-0.000943827619054205,0.000943827619054205
16,modular_clustered,0.35000000000000003,0.0,7.106757900125218,0.0008188766366770128,-0.0008188766366770128,0.0008188766366770128
16,modular_clustered,0.355,0.0,7.248893058127722,0.0007104558395107929,-0.0007104558395107929,0.0007104558395107929
16,modular_clustered,0.36,0.0,7.391028216130227,0.0006163813030495291,-0.0006163813030495291,0.0006163813030495291
16,modular_clustered,0.365,0.0,7.533163374132731,0.0005347569175269129,-0.0005347569175269129,0.0005347569175269129
16,modular_clustered,0.37,0.0,7.675298532135235,0.00046393663552923847,-0.00046393663552923847,0.00046393663552923847
16,modular_clustered,0.375,0.0,7.81743369013774,0.00040249162741057276,-0.00040249162741057276,0.00040249162741057276
16,modular_clustered,0.38,0.0,7.959568848140244,0.00034918171747111426,-0.00034918171747111426,0.00034918171747111426
16,modular_clustered,0.385,0.0,8.101704006142748,0.0003029305512303182,-0.0003029305512303182,0.0003029305512303182
16,modular_clustered,0.39,0.0,8.243839164145253,0.00026280401263356623,-0.00026280401263356623,0.00026280401263356623
16,modular_clustered,0.395,0.0,8.385974322147758,0.00022799147054219926,-0.00022799147054219926,0.00022799147054219926
16,modular_clustered,0.4,0.0,8.528109480150263,0.00019778948712534383,-0.00019778948712534383,0.00019778948712534383
32,ring_lattice,0.0,0.9206264128545251,-3.113812372251019,0.9574589099324717,-0.03683249707794667,0.03683249707794667
32,ring_lattice,0.005,0.9122415549249768,-3.00643953182857,0.9528641969878232,-0.04062264206284638,0.04062264206284638
32,ring_lattice,0.01,0.9015745527329405,-2.899066691406121,0.947800280857956,-0.046225728125015464,0.046225728125015464
32,ring_lattice,0.015,0.8997673999098201,-2.791693850983673,0.9422253215906848,-0.04245792168086471,0.04245792168086471
32,ring_lattice,0.02,0.8928232375665214,-2.684321010561223,0.93609509865046,-0.043271861083938656,0.043271861083938656
32,ring_lattice,0.025,0.8828648880941068,-2.5769481701387744,0.9293631871899969,-0.046498299095890094,0.046498299095890094
32,ring_lattice,0.03,0.8736826162412039,-2.4695753297163257,0.9219812230262331,-0.048298606785029174,0.048298606785029174
32,ring_lattice,0.035,0.8713686526004979,-2.3622024892938764,0.9138992717076441,-0.04253061910714617,0.04253061910714617
32,ring_lattice,0.04,0.8618867678429941,-2.2548296488714277,0.9050663173052476,-0.04317954946225344,0.04317954946225344
32,ring_lattice,0.045,0.8500305627506902,-2.147456808448979,0.8954308859941406,-0.045400323243450336,0.045400323243450336
32,ring_lattice,0.05,0.8413517664749451,-2.0400839680265297,0.884941817838207,-0.043590051363261884,0.043590051363261884
32,ring_lattice,0.055,0.8296398870915516,-1.932711127604081,0.8735491971495151,-0.0439093100579635,0.0439093100579635
32,ring_lattice,0.06,0.8159029997578867,-1.825338287181632,0.8612054470720457,-0.045302447314159,0.045302447314159
32,ring_lattice,0.065,0.8051297517294004,-1.717965446759183,0.8478665873841914,-0.04273683565479103,0.04273683565479103
32,ring_lattice,0.07,0.790922603339807,-1.6105926063367337,0.8334936457647355,-0.042571042424928485,0.042571042424928485
32,ring_lattice,0.075,0.7769301472027216,-1.503219765914285,0.8180542019148446,-0.04112405471212299,0.04112405471212299
32,ring_lattice,0.08,0.7625577721824744,-1.395846925491836,0.801524031188543,-0.03896625900606854,0.03896625900606854
32,ring_lattice,0.085,0.7481346397713007,-1.288474085069387,0.7838888002610142,-0.03575416048971347,0.03575416048971347
32,ring_lattice,0.09,0.7310123879524459,-1.1811012446469382,0.7651457527059722,-0.03413336475352624,0.03413336475352624
32,ring_lattice,0.095,0.7127239148923273,-1.0737284042244892,0.7453053083724339,-0.03258139348010658,0.03258139348010658
32,ring_lattice,0.1,0.6946503318245907,-0.9663555638020401,0.7243924886927762,-0.029742156868185488,0.029742156868185488
32,ring_lattice,0.105,0.6750978214275932,-0.8589827233795915,0.7024480722964177,-0.027350250868824477,0.027350250868824477
32,ring_lattice,0.11,0.657969308832173,-0.7516098829571424,0.6795293833793369,-0.02156007454716391,0.02156007454716391
32,ring_lattice,0.115,0.6375228017591634,-0.6442370425346934,0.6557106208218797,-0.01818781906271627,0.01818781906271627
32,ring_lattice,0.12,0.6170838913966649,-0.5368642021122446,0.6310826501847944,-0.013998758788129506,0.013998758788129506
32,ring_lattice,0.125,0.5942750413336769,-0.42949136168979557,0.6057522037614563,-0.011477162427779408,0.011477162427779408
32,ring_lattice,0.13,0.5716481504349482,-0.3221185212673465,0.5798404650731641,-0.008192314638215903,0.008192314638215903
32,ring_lattice,0.135,0.5541080154565522,-0.21474568084489748,0.5534810516270081,0.0006269638295440805,0.0006269638295440805
32,ring_lattice,0.14,0.5250970806070188,-0.10737284042244845,0.5268174503529346,-0.0017203697459158285,0.0017203697459158285
32,ring_lattice,0.145,0.5018178397912006,0.0,0.5,0.0018178397912006483,0.0018178397912006483
32,ring_lattice,0.15,0.47632719549162733,0.10737284042244905,0.4731825496470653,0.003144645844562033,0.003144645844562033
32,ring_lattice,0.155,0.455451505229435,0.2147456808448981,0.4465189483729918,0.00893255685644323,0.00893255685644323
32,ring_lattice,0.16,0.42943234699166904,0.32211852126734714,0.4201595349268358,0.009272812064833269,0.009272812064833269
32,ring_lattice,0.165,0.40176508501821045,0.4294913616897962,0.39424779623854345,0.0075172887796670085,0.0075172887796670085
32,ring_lattice,0.17,0.3762485192918543,0.5368642021122452,0.3689173498152055,0.007331169476648802,0.007331169476648802
32,ring_lattice,0.17500000000000002,0.35356070766509484,0.6442370425346943,0.3442893791781201,0.009271328486974761,0.009271328486974761
32,ring_lattice,0.18,0.32767136251701806,0.7516098829571427,0.320470616620663,0.007200745896355054,0.007200745896355054
32,ring_lattice,0.185,0.30275741711646903,0.8589827233795917,0.2975519277035822,0.005205489412886843,0.005205489412886843
32,ring_lattice,0.19,0.27987636188207043,0.9663555638020408,0.2756075113072236,0.0042688505748468275,0.0042688505748468275
32,ring_lattice,0.195,0.25651431590290535,1.07372840422449,0.254694691627566,0.001819624275339382,0.001819624275339382
32,ring_lattice,0.2,0.2308877147848931,1.1811012446469389,0.2348542472940277,-0.003966532509134618,0.003966532509134618
32,ring_lattice,0.20500000000000002,0.2102939469848878,1.2884740850693879,0.21611119973898563,-0.005817252754097835,0.005817252754097835
32,ring_lattice,0.21,0.18853746519688588,1.3958469254918364,0.19847596881145702,-0.009938503614571131,0.009938503614571131
32,ring_lattice,0.215,0.16953426698616733,1.5032197659142854,0.18194579808515543,-0.012411531098988099,0.012411531098988099
32,ring_lattice,0.22,0.15346107298635436,1.6105926063367344,0.1665063542352644,-0.013045281248910023,0.013045281248910023
32,ring_lattice,0.225,0.13883518300669226,1.7179654467591834,0.15213341261580848,-0.013298229609116224,0.013298229609116224
32,ring_lattice,0.23,0.12010543336294983,1.8253382871816324,0.13879455292795428,-0.01868911956500445,0.01868911956500445
32,ring_lattice,0.23500000000000001,0.09708704085680685,1.9327111276040816,0.12645080285048493,-0.029363761993678086,0.029363761993678086
32,ring_lattice,0.24,0.08667972655818879,2.04008396802653,0.11505818216179298,-0.02837845560360419,0.02837845560360419
32,ring_lattice,0.245,0.0761202572320458,2.147456808448979,0.10456911400585944,-0.028448856773813647,0.028448856773813647
32,ring_lattice,0.25,0.0626211775705099,2.254829648871428,0.09493368269475233,-0.03231250512424243,0.03231250512424243
32,ring_lattice,0.255,0.04509491957146128,2.362202489293877,0.08610072829235593,-0.041005808720894654,0.041005808720894654
32,ring_lattice,0.26,0.03722842082618789,2.469575329716326,0.07801877697376691,-0.040790356147579025,0.040790356147579025
32,ring_lattice,0.265,0.026064180292105252,2.5769481701387753,0.070636812810003,-0.04457263251789775,0.04457263251789775
32,ring_lattice,0.27,0.01896824073261526,2.684321010561224,0.06390490134953986,-0.0449366606169246,0.0449366606169246
32,ring_lattice,0.275,0.012825106504899703,2.7916938509836733,0.05777467840931516,-0.04494957190441546,0.04494957190441546
32,ring_lattice,0.28,0.005102718449264304,2.8990666914061225,0.05219971914204391,-0.047097000692779604,0.047097000692779604
32,ring_lattice,0.28500000000000003,0.0010471992606264334,3.0064395318285713,0.04713580301217679,-0.046088603751550355,0.046088603751550355
32,ring_lattice,0.29,0.0018489653908834748,3.113812372251019,0.042541090067528375,-0.0406921246766449,0.0406921246766449
32,ring_lattice,0.295,0.0,3.2211852126734684,0.03837622308092614,-0.03837622308092614,0.03837622308092614
32,ring_lattice,0.3,0.0,3.328558053095917,0.03460436895879615,-0.03460436895879615,0.03460436895879615
32,ring_lattice,0.305,0.0,3.4359308935183663,0.031191211432554433,-0.031191211432554433,0.031191211432554433
32,ring_lattice,0.31,0.0,3.5433037339408155,0.02810490558654888,-0.02810490558654888,0.02810490558654888
32,ring_lattice,0.315,0.0,3.6506765743632643,0.025316003321881442,-0.025316003321881442,0.025316003321881442
32,ring_lattice,0.32,0.0,3.7580494147857135,0.022797357469439006,-0.022797357469439006,0.022797357469439006
32,ring_lattice,0.325,0.0,3.8654222552081623,0.020524010986152863,-0.020524010986152863,0.020524010986152863
32,ring_lattice,0.33,0.0,3.9727950956306115,0.018473076516966502,-0.018473076516966502,0.018473076516966502
32,ring_lattice,0.335,0.0,4.08016793605306,0.016623610589659554,-0.016623610589659554,0.016623610589659554
32,ring_lattice,0.34,0.0,4.18754077647551,0.014956485830043387,-0.014956485830043387,0.014956485830043387
32,ring_lattice,0.34500000000000003,0.0,4.294913616897959,0.013454263834714375,-0.013454263834714375,0.013454263834714375
32,ring_lattice,0.35000000000000003,0.0,4.4022864573204075,0.012101070707460582,-0.012101070707460582,0.012101070707460582
32,ring_lattice,0.355,0.0,4.509659297742855,0.010882476741602809,-0.010882476741602809,0.010882476741602809
32,ring_lattice,0.36,0.0,4.617032138165304,0.009785381301332219,-0.009785381301332219,0.009785381301332219
32,ring_lattice,0.365,0.0,4.724404978587754,0.00879790360790278,-0.00879790360790278,0.00879790360790278
32,ring_lattice,0.37,0.0,4.8317778190102025,0.007909279859463103,-0.007909279859463103,0.007909279859463103
32,ring_lattice,0.375,0.0,4.939150659432651,0.007109766895411873,-0.007109766895411873,0.007109766895411873
32,ring_lattice,0.38,0.0,5.046523499855101,0.006390552447658404,-0.006390552447658404,0.006390552447658404
32,ring_lattice,0.385,0.0,5.15389634027755,0.005743671893410296,-0.005743671893410296,0.005743671893410296
32,ring_lattice,0.39,0.0,5.2612691806999985,0.0051619313296626945,-0.0051619313296626945,0.0051619313296626945
32,ring_lattice,0.395,0.0,5.368642021122447,0.004638836722017703,-0.004638836722017703,0.004638836722017703
32,ring_lattice,0.4,0.0,5.476014861544896,0.0041685288344363025,-0.0041685288344363025,0.0041685288344363025
32,small_world,0.0,0.9419823638204837,-3.142635309248931,0.958617549708551,-0.016635185888067228,0.016635185888067228
32,small_world,0.005,0.942234978308076,-3.0528457289846758,0.9549052258786594,-0.012670247570583437,0.012670247570583437
32,small_world,0.01,0.9336089533800896,-2.963056148720421,0.9508769434329228,-0.017267990052833193,0.017267990052833193
32,small_world,0.015,0.9316927463294703,-2.873266568456166,0.9465089749173903,-0.014816228587919977,0.014816228587919977
32,small_world,0.02,0.9199884844054996,-2.783476988191911,0.9417763934157003,-0.021787909010200668,0.021787909010200668
32,small_world,0.025,0.912787130936592,-2.6936874079276554,0.9366531231069096,-0.023865992170317596,0.023865992170317596
32,small_world,0.03,0.9077014890769997,-2.6038978276634,0.9311120163091042,-0.023410527232104572,0.023410527232104572
32,small_world,0.035,0.9003758418363259,-2.514108247399145,0.9251249612314666,-0.024749119395140684,0.024749119395140684
32,small_world,0.04,0.8968419603172575,-2.4243186671348895,0.9186630248482102,-0.021821064530952672,0.021821064530952672
32,small_world,0.045,0.8841005082938215,-2.3345290868706345,0.9116966353862473,-0.02759612709242587,0.02759612709242587
32,small_world,0.05,0.874431531229448,-2.244739506606379,0.9041958088443712,-0.029764277614923285,0.029764277614923285
32,small_world,0.055,0.8677943098278703,-2.1549499263421246,0.8961304236896845,-0.028336113861814227,0.028336113861814227
32,small_world,0.06,0.8554405308650539,-2.065160346077869,0.8874705473577191,-0.032030016492665236,0.032030016492665236
32,small_world,0.065,0.844824129031871,-1.975370765813614,0.8781868173653823,-0.0333626883335113,0.0333626883335113
32,small_world,0.07,0.8347415174535603,-1.8855811855493587,0.8682508786816401,-0.03350936122807979,0.03350936122807979
32,small_world,0.075,0.8250990561186121,-1.7957916052851037,0.8576358774474577,-0.03253682132884561,0.03253682132884561
32,small_world,0.08,0.8140878105990533,-1.7060020250208485,0.8463170091642992,-0.032229198565245865,0.032229198565245865
32,small_world,0.085,0.8042555484660073,-1.616212444756593,0.8342721170696927,-0.0300165686036854,0.0300165686036854
32,small_world,0.09,0.7901006636518376,-1.526422864492338,0.8214823336071717,-0.03138166995533409,0.03138166995533409
32,small_world,0.095,0.7760549282171095,-1.436633284228083,0.8079327547308042,-0.03187782651369464,0.03187782651369464
32,small_world,0.1,0.765366717826247,-1.3468437039638277,0.7936131333600158,-0.02824641553376883,0.02824641553376883
32,small_world,0.105,0.7476378431665229,-1.2570541236995727,0.7785185747666373,-0.030880731600114397,0.030880731600114397
32,small_world,0.11,0.7370313277265202,-1.1672645434353175,0.7626502132331705,-0.025618885506650257,0.025618885506650257
32,small_world,0.115,0.7278134199033998,-1.0774749631710623,0.7460158462182234,-0.018202426314823605,0.018202426314823605
32,small_world,0.12,0.7070033586317085,-0.9876853829068072,0.7286304997904264,-0.02162714115871789,0.02162714115871789
32,small_world,0.125,0.6893798469148669,-0.897895802642552,0.710516897556486,-0.021137050641619082,0.021137050641619082
32,small_world,0.13,0.672646266426597,-0.8081062223782968,0.6917058050197415,-0.019059538593144576,0.019059538593144576
32,small_world,0.135,0.6549962517119589,-0.7183166421140414,0.6722362225344413,-0.01723997082248241,0.01723997082248241
32,small_world,0.14,0.6395430820706368,-0.6285270618497862,0.6521554029673148,-0.012612320896677964,0.012612320896677964
32,small_world,0.145,0.6212370506748127,-0.5387374815855315,0.6315186749313133,-0.010281624256500588,0.010281624256500588
32,small_world,0.15,0.6071188957044976,-0.4489479013212762,0.6103890589635046,-0.003270163259006975,0.003270163259006975
32,small_world,0.155,0.5831394576052736,-0.359158321057021,0.5888366720623885,-0.0056972144571149075,0.0056972144571149075
32,small_world,0.16,0.5667564390699182,-0.26936874079276574,0.5669379251916749,-0.00018148612175661327,0.00018148612175661327
32,small_world,0.165,0.5436651638065203,-0.1795791605285105,0.5447745281552248,-0.0011093643487044558,0.0011093643487044558
32,small_world,0.17,0.5253205695391346,-0.08978958026425525,0.52243232599102,0.0028882435481146773,0.0028882435481146773
32,small_world,0.17500000000000002,0.5092268471955813,0.0,0.5,0.009226847195581311,0.009226847195581311
32,small_world,0.18,0.4885330298009129,0.08978958026425475,0.47756767400898015,0.010965355791932752,0.010965355791932752
32,small_world,0.185,0.47070580712657534,0.17957916052851,0.45522547184477524,0.015480335281800095,0.015480335281800095
32,small_world,0.19,0.44494629078134884,0.26936874079276524,0.43306207480832515,0.011884215973023693,0.011884215973023693
32,small_world,0.195,0.4307670977688425,0.3591583210570205,0.4111633279376117,0.0196037698312308,0.0196037698312308
32,small_world,0.2,0.4074176014752176,0.4489479013212757,0.3896109410364955,0.01780666043872209,0.01780666043872209
32,small_world,0.20500000000000002,0.3858723076367148,0.538737481585531,0.3684813250686867,0.017390982568028124,0.017390982568028124
32,small_world,0.21,0.366127385273703,0.6285270618497857,0.34784459703268533,0.018282788241017645,0.018282788241017645
32,small_world,0.215,0.3476615140184863,0.718316642114041,0.32776377746555874,0.019897736552927536,0.019897736552927536
32,small_world,0.22,0.3279535511484879,0.8081062223782962,0.30829419498025856,0.019659356168229336,0.019659356168229336
32,small_world,0.225,0.3098186933613984,0.8978958026425514,0.28948310244351416,0.020335590917884228,0.020335590917884228
32,small_world,0.23,0.2939705847724939,0.9876853829068067,0.27136950020957373,0.02260108456292015,0.02260108456292015
32,small_world,0.23500000000000001,0.26669970453633224,1.077474963171062,0.25398415378177663,0.012715550754555605,0.012715550754555605
32,small_world,0.24,0.25615696211244526,1.1672645434353166,0.23734978676682972,0.018807175345615545,0.018807175345615545
32,small_world,0.245,0.23736031996093185,1.257054123699572,0.22148142523336267,0.015878894727569176,0.015878894727569176
32,small_world,0.25,0.22452101730819984,1.3468437039638272,0.2063868666399843,0.018134150668215554,0.018134150668215554
32,small_world,0.255,0.20638521171317725,1.4366332842280825,0.19206724526919605,0.0143179664439812,0.0143179664439812
32,small_world,0.26,0.1862264426640712,1.5264228644923377,0.1785176663928284,0.0077087762712428065,0.0077087762712428065
32,small_world,0.265,0.17869155254033942,1.6162124447565929,0.16572788293030727,0.012963669610032147,0.012963669610032147
32,small_world,0.27,0.16197847322202766,1.706002025020848,0.15368299083570092,0.008295482386326741,0.008295482386326741
32,small_world,0.275,0.14853508948159824,1.7957916052851035,0.14236412255254227,0.006170966929055971,0.006170966929055971
32,small_world,0.28,0.12937436597700883,1.8855811855493587,0.13174912131835992,-0.0023747553413510925,0.0023747553413510925
32,small_world,0.28500000000000003,0.12090735740224312,1.975370765813614,0.1218131826346176,-0.0009058252323744798,0.0009058252323744798
32,small_world,0.29,0.10691000495064072,2.0651603460778682,0.11252945264228087,-0.005619447691640148,0.005619447691640148
32,small_world,0.295,0.10004827434845996,2.1549499263421232,0.10386957631031568,-0.0038213019618557192,0.0038213019618557192
32,small_world,0.3,0.08865517463368233,2.2447395066063787,0.09580419115562888,-0.00714901652194655,0.00714901652194655
32,small_world,0.305,0.08160568977034106,2.334529086870634,0.08830336461375277,-0.006697674843411702,0.006697674843411702
32,small_world,0.31,0.06884867478225831,2.424318667134889,0.08133697515178995,-0.012488300369531635,0.012488300369531635
32,small_world,0.315,0.059997447552541716,2.5141082473991445,0.07487503876853341,-0.014877591215991692,0.014877591215991692
32,small_world,0.32,0.05226539743182218,2.6038978276633995,0.06888798369089577,-0.01662258625907359,0.01662258625907359
32,small_world,0.325,0.04521466753643861,2.693687407927655,0.06334687689309038,-0.018132209356651767,0.018132209356651767
32,small_world,0.33,0.04048347257233217,2.78347698819191,0.0582236065842997,-0.017740134011967536,0.017740134011967536
32,small_world,0.335,0.029234295496021398,2.8732665684561653,0.05349102508260961,-0.024256729586588213,0.024256729586588213
32,small_world,0.34,0.0268508583406542,2.963056148720421,0.04912305656707716,-0.02227219822642296,0.02227219822642296
32,small_world,0.34500000000000003,0.019168567591402303,3.0528457289846758,0.045094774121340664,-0.02592620652993836,0.02592620652993836
32,small_world,0.35000000000000003,0.014616853734323268,3.142635309248931,0.04138245029144905,-0.02676559655712578,0.02676559655712578
32,small_world,0.355,0.009284045573779072,3.2324248895131853,0.037963585112001486,-0.028679539538222415,0.028679539538222415
32,small_world,0.36,0.007674495309724611,3.3222144697774407,0.03481691523678543,-0.027142419927060818,0.027142419927060818
32,small_world,0.365,0.007844400497554834,3.4120040500416957,0.031922407465820424,-0.02407800696826559,0.02407800696826559
32,small_world,0.37,0.0036883523241063843,3.501793630305951,0.029261239607855316,-0.025572887283748933,0.025572887283748933
32,small_world,0.375,0.00191746820665453,3.591583210570206,0.026815771269327104,-0.024898303062672576,0.024898303062672576
32,small_world,0.38,0.000442033748138124,3.6813727908344616,0.024569506827145537,-0.024127473079007415,0.024127473079007415
32,small_world,0.385,0.0,3.771162371098717,0.02250705252991292,-0.02250705252991292,0.02250705252991292
32,small_world,0.39,0.00023307324558149742,3.860951951362972,0.020614069384320977,-0.02038099613873948,0.02038099613873948
32,small_world,0.395,0.00026533507585744755,3.9507415316272274,0.018877223222551143,-0.018611888146693695,0.018611888146693695
32,small_world,0.4,0.0,4.040531111891482,0.01728413311312249,-0.01728413311312249,0.01728413311312249
32,erdos_renyi,0.0,0.8977771286219264,-3.2171313655747857,0.9614738955433656,-0.06369676692143922,0.06369676692143922
32,erdos_renyi,0.005,0.8961041910542504,-3.0933955438219094,0.9566194941681493,-0.060515303113898855,0.060515303113898855
32,erdos_renyi,0.01,0.8836300800594192,-2.969659722069033,0.9511844794494018,-0.06755439938998253,0.06755439938998253
32,erdos_renyi,0.015,0.8814100955456192,-2.8459239003161567,0.9451076011562626,-0.06369750561064336,0.06369750561064336
32,erdos_renyi,0.02,0.869148456804591,-2.7221880785632804,0.9383232852604402,-0.06917482845584921,0.06917482845584921
32,erdos_renyi,0.025,0.863669013699473,-2.598452256810404,0.9307619030866839,-0.06709288938721092,0.06709288938721092
32,erdos_renyi,0.03,0.8565408243556978,-2.4747164350575277,0.9223502308743565,-0.06580940651865874,0.06580940651865874
32,erdos_renyi,0.035,0.8436199757917708,-2.350980613304651,0.9130121403702988,-0.06939216457852793,0.06939216457852793
32,erdos_renyi,0.04,0.8391691104016253,-2.2272447915517746,0.9026695624605493,-0.06350045205892396,0.06350045205892396
32,erdos_renyi,0.045,0.823279026255563,-2.1035089697988987,0.8912437645682739,-0.06796473831271088,0.06796473831271088
32,erdos_renyi,0.05,0.8097315751753996,-1.979773148046022,0.8786569774815041,-0.06892540230610444,0.06892540230610444
32,erdos_renyi,0.055,0.7980609139166166,-1.8560373262931458,0.864834397210883,-0.06677348329426636,0.06677348329426636
32,erdos_renyi,0.06,0.7812986078140445,-1.7323015045402694,0.8497065712321733,-0.06840796341812883,0.06840796341812883
32,erdos_renyi,0.065,0.7664491588601705,-1.6085656827873929,0.8332121551027803,-0.06676299624260984,0.06676299624260984
32,erdos_renyi,0.07,0.7509152007983331,-1.4848298610345163,0.8153009945532399,-0.06438579375490683,0.06438579375490683
32,erdos_renyi,0.075,0.7359336221692673,-1.3610940392816402,0.7959374502307288,-0.06000382806146154,0.06000382806146154
32,erdos_renyi,0.08,0.719463340573089,-1.2373582175287638,0.7751038390618893,-0.05564049848880026,0.05564049848880026
32,erdos_renyi,0.085,0.7033186355547904,-1.1136223957758873,0.7528038210269103,-0.04948518547212,0.04948518547212
32,erdos_renyi,0.09,0.6817464493725756,-0.9898865740230112,0.7290655180129402,-0.047319068640364614,0.047319068640364614
32,erdos_renyi,0.095,0.6613787646384542,-0.8661507522701347,0.7039441188647837,-0.042565354226329455,0.042565354226329455
32,erdos_renyi,0.1,0.6418398590330984,-0.7424149305172582,0.6775237091739279,-0.03568385014082953,0.03568385014082953
32,erdos_renyi,0.105,0.6170575901861732,-0.618679108764382,0.6499180729070788,-0.03286048272090558,0.03286048272090558
32,erdos_renyi,0.11,0.595228450386142,-0.4949432870115056,0.6212702510838026,-0.0260418006976606,0.0260418006976606
32,erdos_renyi,0.115,0.5794679759754814,-0.3712074652586291,0.5917507123561168,-0.012282736380635373,0.012282736380635373
32,erdos_renyi,0.12,0.5492656775540921,-0.24747164350575296,0.5615540886649069,-0.0122884111108148,0.0122884111108148
32,erdos_renyi,0.125,0.5223213082856728,-0.12373582175287648,0.5308945477739078,-0.008573239488234963,0.008573239488234963
32,erdos_renyi,0.13,0.49525476927213835,0.0,0.5,-0.004745230727861649,0.004745230727861649
32,erdos_renyi,0.135,0.46672997167313207,0.12373582175287648,0.46910545222609223,-0.002375480552960163,0.002375480552960163
32,erdos_renyi,0.14,0.44054356434433606,0.24747164350575296,0.43844591133509314,0.002097653009242917,0.002097653009242917
32,erdos_renyi,0.145,0.41226597747497123,0.37120746525862874,0.40824928764388335,0.004016689831087883,0.004016689831087883
32,erdos_renyi,0.15,0.3856189485405684,0.49494328701150525,0.3787297489161976,0.00688919962437079,0.00688919962437079
32,erdos_renyi,0.155,0.35361511113252625,0.6186791087643817,0.3500819270929212,0.003533184039605064,0.003533184039605064
32,erdos_renyi,0.16,0.3290881437827349,0.7424149305172582,0.3224762908260721,0.006611852956662778,0.006611852956662778
32,erdos_renyi,0.165,0.2948707914902226,0.8661507522701347,0.2960558811352163,-0.0011850896449936976,0.0011850896449936976
32,erdos_renyi,0.17,0.26722023290629665,0.9898865740230112,0.2709344819870598,-0.0037142490807631767,0.0037142490807631767
32,erdos_renyi,0.17500000000000002,0.24374716436542743,1.1136223957758877,0.24719617897308954,-0.0034490146076621153,0.0034490146076621153
32,erdos_renyi,0.18,0.21642172798968592,1.2373582175287634,0.22489616093811082,-0.008474432948424898,0.008474432948424898
32,erdos_renyi,0.185,0.19543657649541354,1.36109403928164,0.2040625497692713,-0.008625973273857751,0.008625973273857751
32,erdos_renyi,0.19,0.16483542956204103,1.4848298610345163,0.1846990054467601,-0.01986357588471907,0.01986357588471907
32,erdos_renyi,0.195,0.14714214334135756,1.6085656827873929,0.16678784489721976,-0.019645701555862205,0.019645701555862205
32,erdos_renyi,0.2,0.12447143822231847,1.7323015045402694,0.1502934287678267,-0.025821990545508225,0.025821990545508225
32,erdos_renyi,0.20500000000000002,0.10355383946600993,1.8560373262931458,0.13516560278911705,-0.03161176332310711,0.03161176332310711
32,erdos_renyi,0.21,0.08362795886006363,1.9797731480460217,0.12134302251849594,-0.0377150636584323,0.0377150636584323
32,erdos_renyi,0.215,0.06760681324836901,2.1035089697988982,0.10875623543172608,-0.04114942218335707,0.04114942218335707
32,erdos_renyi,0.22,0.0493944933583205,2.2272447915517746,0.0973304375394507,-0.047935944181130195,0.047935944181130195
32,erdos_renyi,0.225,0.03827377340780697,2.350980613304651,0.08698785962970124,-0.048714086221894264,0.048714086221894264
32,erdos_renyi,0.23,0.029620358439442246,2.4747164350575277,0.07764976912564336,-0.04802941068620112,0.04802941068620112
32,erdos_renyi,0.23500000000000001,0.009436951019837336,2.598452256810404,0.06923809691331617,-0.05980114589347883,0.05980114589347883
32,erdos_renyi,0.24,0.006852042464676811,2.72218807856328,0.061676714739559824,-0.05482467227488301,0.05482467227488301
32,erdos_renyi,0.245,0.001771491872756907,2.8459239003161563,0.05489239884373731,-0.0531209069709804,0.0531209069709804
32,erdos_renyi,0.25,8.751074490851781e-05,2.9696597220690326,0.048815520550598346,-0.04872800980568983,0.04872800980568983
32,erdos_renyi,0.255,5.8494374535835586e-05,3.0933955438219094,0.04338050583185071,-0.043322011457314874,0.043322011457314874
32,erdos_renyi,0.26,0.0,3.2171313655747857,0.03852610445663451,-0.03852610445663451,0.03852610445663451
32,erdos_renyi,0.265,0.0,3.340867187327662,0.03419550624150913,-0.03419550624150913,0.03419550624150913
32,erdos_renyi,0.27,0.0,3.464603009080539,0.03033633782921752,-0.03033633782921752,0.03033633782921752
32,erdos_renyi,0.275,0.0,3.588338830833415,0.026900568933633684,-0.026900568933633684,0.026900568933633684
32,erdos_renyi,0.28,0.0,3.7120746525862915,0.023844352480630104,-0.023844352480630104,0.023844352480630104
32,erdos_renyi,0.28500000000000003,0.0,3.8358104743391683,0.021127818808983068,-0.021127818808983068,0.021127818808983068
32,erdos_renyi,0.29,0.0,3.9595462960920433,0.018714840223716056,-0.018714840223716056,0.018714840223716056
32,erdos_renyi,0.295,0.0,4.08328211784492,0.016572778790339915,-0.016572778790339915,0.016572778790339915
32,erdos_renyi,0.3,0.0,4.2070179395977965,0.014672227341854582,-0.014672227341854582,0.014672227341854582
32,erdos_renyi,0.305,0.0,4.330753761350673,0.012986751225256388,-0.012986751225256388,0.012986751225256388
32,erdos_renyi,0.31,0.0,4.454489583103549,0.011492636303528037,-0.011492636303528037,0.011492636303528037
32,erdos_renyi,0.315,0.0,4.5782254048564255,0.010168647104616846,-0.010168647104616846,0.010168647104616846
